ETF Ticker,Name,Sector,Asset Class,Weight (%),Location,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.11,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #156,Treasury,Fixed Income,0.11,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.11,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.11,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.11,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,NETHERLANDS (KINGDOM OF),Treasury,Fixed Income,0.11,Netherlands,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERNM,Treasury,Fixed Income,0.11,China,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.11,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,EUR CASH,Cash and/or Derivatives,Cash,0.11,European Union,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.11,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY BUONI POLIENNALI DEL TESORO RegS,Treasury,Fixed Income,0.11,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #362,Treasury,Fixed Income,0.11,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.11,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.11,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.11,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,SWITZERLAND (CONFEDERATION OF) RegS,Treasury,Fixed Income,0.11,Switzerland,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.11,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.11,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #351,Treasury,Fixed Income,0.11,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #355,Treasury,Fixed Income,0.11,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.11,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #158,Treasury,Fixed Income,0.11,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,INDONESIA (REPUBLIC OF),Treasury,Fixed Income,0.10,Indonesia,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA (GOVERNMENT OF),Treasury,Fixed Income,0.10,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.10,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 5YR #143,Treasury,Fixed Income,0.10,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 5YR #137,Treasury,Fixed Income,0.10,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF),Treasury,Fixed Income,0.10,France,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF),Treasury,Fixed Income,0.10,France,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA (GOVERNMENT OF),Treasury,Fixed Income,0.10,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,BELGIUM (KINGDOM OF),Treasury,Fixed Income,0.10,Belgium,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA HOUSING TRUST NO.1 144A,Government Related,Fixed Income,0.10,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.10,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,NETHERLANDS (KINGDOM OF),Treasury,Fixed Income,0.10,Netherlands,,,,,,,,,,,,,,,,,,,,
IAGG,UNITED KINGDOM OF GREAT BRITAIN AN RegS,Treasury,Fixed Income,0.10,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,DENMARK (KINGDOM OF),Treasury,Fixed Income,0.10,Denmark,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #339,Treasury,Fixed Income,0.10,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA (GOVERNMENT OF),Treasury,Fixed Income,0.10,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.10,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.10,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.10,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERNM,Treasury,Fixed Income,0.10,China,,,,,,,,,,,,,,,,,,,,
IAGG,SWITZERLAND (CONFEDERATION OF) RegS,Treasury,Fixed Income,0.10,Switzerland,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.10,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #116,Treasury,Fixed Income,0.10,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF) RegS,Treasury,Fixed Income,0.10,France,,,,,,,,,,,,,,,,,,,,
IAGG,AGRICULTURAL DEVELOPMENT BANK OF C,Government Related,Fixed Income,0.10,China,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.10,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,NETHERLANDS (KINGDOM OF),Treasury,Fixed Income,0.10,Netherlands,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF) RegS,Treasury,Fixed Income,0.10,France,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.10,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #175,Treasury,Fixed Income,0.10,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF),Treasury,Fixed Income,0.09,France,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.09,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,AGRICULTURAL DEVELOPMENT BANK OF C,Government Related,Fixed Income,0.09,China,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #336,Treasury,Fixed Income,0.09,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA DEVELOPMENT BANK CORP,Government Related,Fixed Income,0.09,China,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,EXPORT-IMPORT BANK OF CHINA,Government Related,Fixed Income,0.09,China,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #151,Treasury,Fixed Income,0.09,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #157,Treasury,Fixed Income,0.09,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #345,Treasury,Fixed Income,0.09,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.09,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA (GOVERNMENT OF),Treasury,Fixed Income,0.09,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.09,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.09,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,BELGIUM (KINGDOM OF),Treasury,Fixed Income,0.09,Belgium,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,AGRICULTURAL DEVELOPMENT BANK OF C,Government Related,Fixed Income,0.09,China,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #342,Treasury,Fixed Income,0.09,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERNM,Treasury,Fixed Income,0.09,China,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRALIA (COMMONWEALTH OF) RegS,Treasury,Fixed Income,0.09,Australia,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,BELGIUM (KINGDOM OF),Treasury,Fixed Income,0.09,Belgium,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.09,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.09,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,NETHERLANDS (KINGDOM OF),Treasury,Fixed Income,0.09,Netherlands,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.09,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #349,Treasury,Fixed Income,0.09,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.09,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.09,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,MEXICO (UNITED MEXICAN STATES) (GO,Treasury,Fixed Income,0.09,Mexico,,,,,,,,,,,,,,,,,,,,
IAGG,BELGIUM (KINGDOM OF) RegS,Treasury,Fixed Income,0.09,Belgium,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #332,Treasury,Fixed Income,0.08,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.08,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRALIA (COMMONWEALTH OF) RegS,Treasury,Fixed Income,0.08,Australia,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF) RegS,Treasury,Fixed Income,0.08,France,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.08,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.08,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.08,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.08,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #340,Treasury,Fixed Income,0.08,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,BELGIUM (KINGDOM OF),Treasury,Fixed Income,0.08,Belgium,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.08,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.08,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF) RegS,Treasury,Fixed Income,0.08,France,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA (GOVERNMENT OF),Treasury,Fixed Income,0.08,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF) RegS,Treasury,Fixed Income,0.08,France,,,,,,,,,,,,,,,,,,,,
IAGG,THAILAND KINGDOM OF (GOVERNMENT),Treasury,Fixed Income,0.08,Thailand,,,,,,,,,,,,,,,,,,,,
IAGG,NETHERLANDS (KINGDOM OF),Treasury,Fixed Income,0.08,Netherlands,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.08,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,BUONI POLIENNALI DEL TESORO RegS,Treasury,Fixed Income,0.08,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA DEVELOPMENT BANK,Government Related,Fixed Income,0.08,China,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA DEVELOPMENT BANK CORP,Government Related,Fixed Income,0.08,China,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERNM,Treasury,Fixed Income,0.08,China,,,,,,,,,,,,,,,,,,,,
IAGG,KOREA (REPUBLIC OF),Treasury,Fixed Income,0.08,Korea (South),,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.08,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #325,Treasury,Fixed Income,0.08,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.08,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,NETHERLANDS (KINGDOM OF),Treasury,Fixed Income,0.08,Netherlands,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.08,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,KOREA (REPUBLIC OF),Treasury,Fixed Income,0.08,Korea (South),,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRALIA (COMMONWEALTH OF) RegS,Treasury,Fixed Income,0.08,Australia,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #154,Treasury,Fixed Income,0.08,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERNM,Treasury,Fixed Income,0.08,China,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.08,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.08,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.08,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,EXPORT-IMPORT BANK OF CHINA,Government Related,Fixed Income,0.08,China,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERNM,Treasury,Fixed Income,0.08,China,,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRIA (REPUBLIC OF),Treasury,Fixed Income,0.08,Austria,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #341,Treasury,Fixed Income,0.08,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.08,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #334,Treasury,Fixed Income,0.08,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,KOREA (REPUBLIC OF),Treasury,Fixed Income,0.08,Korea (South),,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRALIA (COMMONWEALTH OF) RegS,Treasury,Fixed Income,0.08,Australia,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.08,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,KFW MTN RegS,Government Related,Fixed Income,0.08,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,AGRICULTURAL DEVELOPMENT BANK OF C,Government Related,Fixed Income,0.08,China,,,,,,,,,,,,,,,,,,,,
IAGG,MEXICO (UNITED MEXICAN STATES),Treasury,Fixed Income,0.08,Mexico,,,,,,,,,,,,,,,,,,,,
IAGG,KOREA (REPUBLIC OF),Treasury,Fixed Income,0.08,Korea (South),,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.08,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERN,Treasury,Fixed Income,0.08,China,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.07,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,POLAND (REPUBLIC OF),Treasury,Fixed Income,0.07,Poland,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,France,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA DEVELOPMENT BANK,Government Related,Fixed Income,0.07,China,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.07,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,France,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.07,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 30YR #33,Treasury,Fixed Income,0.07,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #153,Treasury,Fixed Income,0.07,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.07,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,BELGIUM (KINGDOM OF),Treasury,Fixed Income,0.07,Belgium,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #148,Treasury,Fixed Income,0.07,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,PFANDBRIEFZENTRALE DER SCHWEIZERIS RegS,Covered,Fixed Income,0.07,Switzerland,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 5YR #136,Treasury,Fixed Income,0.07,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.07,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRALIA (COMMONWEALTH OF) RegS,Treasury,Fixed Income,0.07,Australia,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.07,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,INDONESIA (REPUBLIC OF),Treasury,Fixed Income,0.07,Indonesia,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.07,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRALIA (COMMONWEALTH OF) RegS,Treasury,Fixed Income,0.07,Australia,,,,,,,,,,,,,,,,,,,,
IAGG,UK CONV GILT RegS,Treasury,Fixed Income,0.07,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,FRANCE (REPUBLIC OF) RegS,Treasury,Fixed Income,0.07,France,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.07,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA DEVELOPMENT BANK,Government Related,Fixed Income,0.07,China,,,,,,,,,,,,,,,,,,,,
IAGG,BELGIUM (KINGDOM OF),Treasury,Fixed Income,0.07,Belgium,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.07,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,PFANDBRIEFBANK SCHWEIZERISCHER HYP RegS,Covered,Fixed Income,0.07,Switzerland,,,,,,,,,,,,,,,,,,,,
IAGG,KOREA (REPUBLIC OF),Treasury,Fixed Income,0.07,Korea (South),,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERNM,Treasury,Fixed Income,0.07,China,,,,,,,,,,,,,,,,,,,,
IAGG,NETHERLANDS (KINGDOM OF),Treasury,Fixed Income,0.07,Netherlands,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.07,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,UNITED KINGDOM OF GREAT BRITAIN AN RegS,Treasury,Fixed Income,0.07,United Kingdom,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA (GOVERNMENT OF),Treasury,Fixed Income,0.07,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 20YR #167,Treasury,Fixed Income,0.06,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,IRELAND (GOVERNMENT) RegS,Treasury,Fixed Income,0.06,Ireland,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.06,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF) RegS,Treasury,Fixed Income,0.06,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRALIA (COMMONWEALTH OF) RegS,Treasury,Fixed Income,0.06,Australia,,,,,,,,,,,,,,,,,,,,
IAGG,BELGIUM (KINGDOM OF),Treasury,Fixed Income,0.06,Belgium,,,,,,,,,,,,,,,,,,,,
IAGG,MXN CASH,Cash and/or Derivatives,Cash,0.06,Mexico,,,,,,,,,,,,,,,,,,,,
IAGG,NETHERLANDS (KINGDOM OF),Treasury,Fixed Income,0.06,Netherlands,,,,,,,,,,,,,,,,,,,,
IAGG,PORTUGAL (REPUBLIC OF),Treasury,Fixed Income,0.06,Portugal,,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRIA (REPUBLIC OF),Treasury,Fixed Income,0.06,Austria,,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.06,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,MEXICO (UNITED MEXICAN STATES) (GO,Treasury,Fixed Income,0.06,Mexico,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #352,Treasury,Fixed Income,0.06,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,ONTARIO (PROVINCE OF),Government Related,Fixed Income,0.06,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,ONTARIO (PROVINCE OF),Government Related,Fixed Income,0.06,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 10YR #333,Treasury,Fixed Income,0.06,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA (GOVERNMENT OF),Treasury,Fixed Income,0.06,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,GERMANY (FEDERAL REPUBLIC OF) RegS,Treasury,Fixed Income,0.06,Germany,,,,,,,,,,,,,,,,,,,,
IAGG,KOREA (REPUBLIC OF),Treasury,Fixed Income,0.06,Korea (South),,,,,,,,,,,,,,,,,,,,
IAGG,CHINA PEOPLES REPUBLIC OF (GOVERNM,Treasury,Fixed Income,0.06,China,,,,,,,,,,,,,,,,,,,,
IAGG,CAISSE AMORTISSEMENT DE LA DETTE S RegS,Government Related,Fixed Income,0.06,France,,,,,,,,,,,,,,,,,,,,
IAGG,CANADA (GOVERNMENT OF),Treasury,Fixed Income,0.06,Canada,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA DEVELOPMENT BANK CORP,Government Related,Fixed Income,0.06,China,,,,,,,,,,,,,,,,,,,,
IAGG,CHINA DEVELOPMENT BANK,Government Related,Fixed Income,0.06,China,,,,,,,,,,,,,,,,,,,,
IAGG,QUEENSLAND TREASURY CORP MTN,Government Related,Fixed Income,0.06,Australia,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.06,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,MALAYSIA (GOVERNMENT),Treasury,Fixed Income,0.06,Malaysia,,,,,,,,,,,,,,,,,,,,
IAGG,AUSTRIA (REPUBLIC OF),Treasury,Fixed Income,0.06,Austria,,,,,,,,,,,,,,,,,,,,
IAGG,SPAIN (KINGDOM OF),Treasury,Fixed Income,0.06,Spain,,,,,,,,,,,,,,,,,,,,
IAGG,JAPAN (GOVERNMENT OF) 30YR #44,Treasury,Fixed Income,0.06,Japan,,,,,,,,,,,,,,,,,,,,
IAGG,KOREA (REPUBLIC OF),Treasury,Fixed Income,0.06,Korea (South),,,,,,,,,,,,,,,,,,,,
IAGG,ITALY (REPUBLIC OF),Treasury,Fixed Income,0.06,Italy,,,,,,,,,,,,,,,,,,,,
IAGG,EXPORT-IMPORT BANK OF CHINA,Government Related,Fixed Income,0.06,China,,,,,,,,,,,,,,,,,,,,
